AP
0.1707718640722981
0.0329491024846568
0.03176210448157075
0.07545917651556493
0.1475667652090849
0.172200109744869
0.0724914962831504
0.08318752690660373
0.08522314596889403
0.4103229748929238
0.14847202423881634
0.0624956664440557
0.03145457241015926
0.03627744172111722
0.02949536486870495
0.017928851244708808
0.10920566234096139
0.024211616840732173
0.019114411222057513
0.023512417715768116
0.11365785908149222
0.339722282679049
0.09498492669010612
0.0958340108946369
0.10569852867272578
0.09681793464206152
0.02183402495244736
0.454424201137934
0.36213684333935164
0.06206167565388212
0.06805929591276749
0.4199399091290267
0.4885605968485677
0.5120808414394046
0.12280032648861335
0.2774631654186656
0.46240894461324106
0.060081274589132184
0.05310163792105617
0.028722058614100654
0.02391810689062985
0.18302369801773596
0.6055136508896979
0.3736945446577759
0.2313881421908154
0.27778482471708466
0.09511721548341981
0.11775161212240952
0.08078813541376968
0.09162982130991912
0.0707567662738357
0.04776764460666305
0.2214653575399779
0.18200094511722362
0.1336571804311897
0.07808675904629403
0.09981363257258662
0.2551196002818435
0.13939863622932844
0.22779261552590832
0.0441240772792497
0.13720185067274643
0.05082443577536326
0.47677839144495826
0.022956981850309113
0.1886483774818806
0.023202926569377808
0.036083848788348694
0.24999172656256224
0.05087464963097153
0.32447842119843445
0.798178598722297
0.030694952092717165
0.7845166834624919
0.7882501635791109
0.4647606033474334
0.2185444163470943
0.002046216865632639
0.3081949118805809
0.18522186883027827
0.16896366694160192
0.05561108834099182
0.21202072318376558
0.14568631025855716
0.252823301784959
0.043936158986337584
0.0420701930152608
0.04069956043807671
0.05366888717870285
0.044923430015069946
0.0892530393143841
0.03952894293141898
0.03812145068044049
0.03589366052724176
0.032416638212095394
0.031860717807571215
0.03197781467876971
0.01977585874989095
0.01988980643457858
0.024096089378467443
0.13422675928834515
0.37911700601761616
0.43105067950802983
0.18342664805929945
0.16399590230431588
0.5938552188552189
0.42126597938164334
0.22186072645918364
0.2760209591720248
0.6924746029978993
0.34061485017049475
0.311130212733463
0.1478480145801266
0.07832658126976871
0.048947528999631174
0.007101655630813875
0.007900366395484049
0.009544385917522685
0.00710014145967595
0.019500052593780424
0.00697249522781806
0.42555930243140394
0.10919534146753723
0.38269616931744144
0.09359034041941637
0.2445685757567631
0.20785711735090456
0.2282843241908615
0.06693014740139926
0.17041567377562683
0.0519872747305789
0.05498181164055005
0.007409387163751342
0.008639673465488029
0.016674599636424176
0.008678621387355432
0.00330844748784655
0.008702308439152711
0.03613683944736692
0.05419602740978028
0.0625
0.09584659909796732
0.06371970337468778
0.12016263427804523
0.020509378899039032
0.014315508951669538
0.010640148093825767
0.4073126879972346
0.38496159345173264
0.41999080468702316
0.3178510310379616
0.23640233960135554
0.016197077838091663
0.13581390217809425
0.6149806379878844
0.057203054496244
0.1526262473593547
0.10780521062966042
0.12116090762154012
0.11986982466573676
0.10133942691277137
0.12875895122448702
0.456774757950793
0.35311351201284913
0.07266252053760093
0.0137203972728163
0.33828490515380566
0.21006676771478913
0.10874453933350386
0.1713494249989342
0.1880046363765074
0.43247689293090996
0.1686647669366314
0.15387128894646573
0.17256548716590353
0.16635487678766303
0.18101205490606642
0.194835746368891
0.1607589196049501
0.14074432497001996
0.17186677265993258
0.10091788227332292
0.13898289256257823
0.14286587105933213
0.02507669318820456
0.024611729880104672
0.026025780935753116
0.02604715343176434
0.019701757325596325
0.026541259689240055
0.026240632176211507
0.02639797686900453
0.13692222995137238
0.117733460951112
0.328986236793313
0.04268240976316397
0.19346496809783914
0.26160210407472656
0.3066683308023029
0.24526483277471747
0.2938922896584764
0.013392025287479188
0.1086512915729595
0.18527635671960094
0.17720019770413406
0.22373027180949073
0.49087865330429964
0.06726779186317379
0.1302182233228809
0.08694057803025461
0.07980472595559147
0.09501477856562604
0.10105215067439645
0.0652159776710987
0.0642594371654926
0.06694319140014969
0.0522439381644562
0.04235061997369428
0.056690428121322176
0.04094936176516389
